0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9544570118357,21.1162196700427,14.203505402914,8.03477966986039,4.01189423282141,6.50913691853245,5.83834323420395,8.72361373107531,6.7072679489577,5.90086041653896,0.749254385544974,2.14645744430067,-2.06482697232803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6562677349043,20.6775614012012,14.8164852659663,9.77539405910344,6.74570249158723,7.83266622202967,8.26160367494003,9.36202439667173,7.04488351139992,6.80911098610748,3.10002867521958,2.06459216529813,-0.624807229171251,-2.87033307604994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1962340059575,20.6906579707341,16.0308586136893,10.5475721736304,6.32570720492802,6.43578009461442,7.38259949902933,10.0335127378744,8.27145213815386,6.9840136778381,2.8274547769974,0.8212628856396,-0.398372312367147,3.71853949016925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0369494319087,19.6178969286862,17.5965158855657,9.80887664410418,6.40470938907245,6.95751528496429,8.69018971766036,8.90639572557718,8.59673654662223,6.41612361764936,3.32709728594165,0.0840851159447507,-0.363067233137156,3.23242778495491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0751044759065,17.1795892260442,15.5005893481299,9.71775839462263,8.39225313605306,7.10282557974135,9.05118946076296,8.65038573763817,7.92919169196278,7.02501721450661,4.2960973677192,1.33547484284488,0.894679617904699,-0.104905662911061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0995201393534,16.6255887057008,15.7197038017452,8.83186921135801,6.51671989166781,5.31143850631642,8.80444291968762,8.95320967293003,7.41433551168659,5.30376574850299,4.33895146072103,0.710840629532552,0.683307569452972,12.2222353364648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9241009082918,15.1348615445002,15.9156268557833,8.9290127489049,6.53365384422929,6.96130372575879,7.50827105200768,9.48582450534635,8.40260618742481,5.32860091998889,3.31067634693157,0.344249515816681,-1.07960836725326,0.749591395652087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5821978066166,14.6176397592026,14.1730831827247,9.35320764991398,7.91926533644778,7.60244038798661,8.40418159871379,8.07259634914779,7.15914381691024,5.90814097087994,2.98971681802592,1.11282765534582,-0.651792189635778,-4.61486834561621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.504724895216,14.0116306841124,13.1382786830625,8.36908602133795,7.88619965582426,6.75570583701169,6.59574460377966,8.37454059223643,7.28262693529382,7.05817123074044,2.62204352747997,0.547975230602556,-2.11577570125722,-1.96821406183669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6808630032426,13.1127107230965,12.6229589696799,8.07370492187563,7.67664769103887,6.71743508728722,6.71338902139135,7.72802975925344,7.90470144322472,7.19224057758938,2.7256606760742,1.53082713847542,-1.6281584650192,-6.9182765319073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
