0.68,0.6675,0.655,0.6425,0.63,0.6175,0.605,0.5925,0.58,0.5675,0.555,0.5425,0.53,0.5175,0.505,0.4925,0.48,0.4675,0.455,0.4425,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.4425,0.455,0.4675,0.48,0.4925,0.505,0.5175,0.53,0.5425,0.555,0.5675,0.58,0.5925,0.605,0.6175,0.63,0.6425,0.655,0.6675,0.68,0.68,0.693181818181818,0.706363636363636,0.719545454545455,0.732727272727273,0.745909090909091,0.759090909090909,0.772272727272727,0.785454545454546,0.798636363636364,0.811818181818182,0.825,0.838181818181818,0.851363636363636,0.864545454545455,0.877727272727273,0.890909090909091,0.904090909090909,0.917272727272727,0.930454545454545,0.943636363636364,0.956818181818182,0.97,0.97,0.95258064516129,0.935161290322581,0.917741935483871,0.900322580645161,0.882903225806452,0.865483870967742,0.848064516129032,0.830645161290323,0.813225806451613,0.795806451612903,0.778387096774193,0.760967741935484,0.743548387096774,0.726129032258064,0.708709677419355,0.691290322580645,0.673870967741935,0.656451612903226,0.639032258064516,0.621612903225806,0.604193548387097,0.586774193548387,0.569354838709677,0.551935483870968,0.534516129032258,0.517096774193548,0.499677419354839,0.482258064516129,0.464838709677419,0.44741935483871,0.43
0.28,0.2925,0.305,0.3175,0.33,0.3425,0.355,0.3675,0.38,0.3925,0.405,0.4175,0.43,0.4425,0.455,0.4675,0.48,0.4925,0.505,0.5175,0.53,0.53,0.512758620689655,0.49551724137931,0.478275862068966,0.461034482758621,0.443793103448276,0.426551724137931,0.409310344827586,0.392068965517241,0.374827586206897,0.357586206896552,0.340344827586207,0.323103448275862,0.305862068965517,0.288620689655172,0.271379310344828,0.254137931034483,0.236896551724138,0.219655172413793,0.202413793103448,0.185172413793103,0.167931034482759,0.150689655172414,0.133448275862069,0.116206896551724,0.0989655172413793,0.0817241379310345,0.0644827586206897,0.0472413793103448,0.03,0.03,0.0425,0.055,0.0675,0.08,0.0925,0.105,0.1175,0.13,0.1425,0.155,0.1675,0.18,0.1925,0.205,0.2175,0.23,0.2425,0.255,0.2675,0.28,0.28,0.268636363636364,0.257272727272727,0.245909090909091,0.234545454545455,0.223181818181818,0.211818181818182,0.200454545454545,0.189090909090909,0.177727272727273,0.166363636363636,0.155,0.143636363636364,0.132272727272727,0.120909090909091,0.109545454545455,0.0981818181818182,0.0868181818181818,0.0754545454545455,0.0640909090909091,0.0527272727272727,0.0413636363636364,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
